StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
11,Recording_100,Process_39,2022-02-17T06:47:23+00:00,Drag and drop UI element in window,UIAutomation.DragAndDropElementMouseDownOffsetY:1MouseDownOffsetX:6RectangleEdgePointForMouseDown:UIAutomation.RectangleEdgePoint.MiddleCenterControlToDrag:appmask['Window \'Raw Data of  ...  View] - Excel\'']['Data Item \'A3\'']MouseUpOffsetY:-3MouseUpOffsetX:8RectangleEdgePointForMouseUp:UIAutomation.RectangleEdgePoint.MiddleCenterControlToDropOver:appmask['Window \'Raw Data of  ...  View] - Excel\'']['Data Item \'D10\'']ClickType:UIAutomation.DragAndDropClickType.LeftClick,,,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: 1 MouseDownOffsetX: 6 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleCenter ControlToDrag: appmask['Window \\'Raw Data of  ...  View] - Excel\\'']['Data Item \\'A3\\''] MouseUpOffsetY: -3 MouseUpOffsetX: 8 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleCenter ControlToDropOver: appmask['Window \\'Raw Data of  ...  View] - Excel\\'']['Data Item \\'D10\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",13.0,Export the Excel file having data,Event_466,Drag and drop UI element in window
12,Recording_100,Process_39,2022-02-17T06:47:24+00:00,Send keys,TextToSend:'{LControlKey}({C})',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({C})'\n""]",14.0,Export the Excel file having data,Event_466,Send keys
13,Recording_100,Process_39,2022-02-17T06:47:32+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",15.0,Go to the business analytic tool & duplicate the raw data,Event_467,Select menu option in window
14,Recording_100,Process_39,2022-02-17T06:47:37+00:00,Click UI element in window,List Item 'office  ...  - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'office  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -22 OffsetY: 21 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",16.0,Go to the business analytic tool & duplicate the raw data,Event_467,Click UI element in window
15,Recording_100,Process_39,2022-02-17T06:47:39+00:00,Press button in window,Button 'New Tab' in Window '(3 unread) -  ...  - Microsoft​ Edge',msedge,(3 unread) - Email@Domain - Yahoo Mail and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'(3 unread) -  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",17.0,Go to the business analytic tool & duplicate the raw data,Event_467,msedgePress button in window
16,Recording_100,Process_39,2022-02-17T06:47:43+00:00,Click UI element in window,Edit 'Address and search bar' in Window 'office 365 -  ...  - Microsoft​ Edge',msedge,office 365 - Search - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'office 365 -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -36 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",18.0,Go to the business analytic tool & duplicate the raw data,Event_467,msedgeClick UI element in window
17,Recording_100,Process_39,2022-02-17T06:47:46+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2,,,,,,,Populate text field in window
18,Recording_100,Process_39,2022-02-17T06:47:47+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",20.0,Go to the business analytic tool & duplicate the raw data,Event_467,Send keys
19,Recording_100,Process_39,2022-02-17T06:47:53+00:00,Click UI element in window,Hyperlink 'Data Visualization | Microsoft Power BI' in Window 'power bi -  ...  - Microsoft​ Edge',msedge,power bi - Search and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'power bi -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Data Visualization | Microsoft Power BI\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -106 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",21.0,Go to the business analytic tool & duplicate the raw data,Event_467,msedgeClick UI element in window
20,Recording_100,Process_39,2022-02-17T06:47:58+00:00,Click UI element in window,Hyperlink 'Redirects to Power B I product site' in Window 'Data  ...  - Microsoft​ Edge',msedge,Data Visualization | Microsoft Power BI and 4 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Data  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Redirects to Power B I product site\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",22.0,Go to the business analytic tool & duplicate the raw data,Event_467,msedgeClick UI element in window
21,Recording_100,Process_39,2022-02-17T06:48:04+00:00,Click UI element in window,Hyperlink 'Create' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Create\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 21 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",23.0,Go to the business analytic tool & duplicate the raw data,Event_467,msedgeClick UI element in window
22,Recording_100,Process_39,2022-02-17T06:48:08+00:00,Press button in window,Button 'Paste or manually enter data' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Paste or manually enter data\\'']\n""]",24.0,Go to the business analytic tool & duplicate the raw data,Event_467,msedgePress button in window
23,Recording_100,Process_39,2022-02-17T06:48:18+00:00,Click UI element in window,Data Item 'Any Column1' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Data Item \\'Any Column1\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 26 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",25.0,Go to the business analytic tool & duplicate the raw data,Event_467,msedgeClick UI element in window
24,Recording_100,Process_39,2022-02-17T06:48:20+00:00,Send keys,TextToSend:'{LControlKey}({V})',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n""]",26.0,Go to the business analytic tool & duplicate the raw data,Event_467,Send keys
25,Recording_100,Process_39,2022-02-17T06:48:42+00:00,Press button in window,Button 'mat-button-toggle-button mat-focus-indicator' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'mat-button-toggle-button mat-focus-indicator\\'']\n""]",27.0,Go to the business analytic tool & duplicate the raw data,Event_467,msedgePress button in window
26,Recording_100,Process_39,2022-02-17T06:48:45+00:00,Select menu option in window,Menu Item 'Create a blank report' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Create a blank report\\'']\n""]",28.0,Make a BI graphical report of operation data and save it,Event_468,msedgeSelect menu option in window
27,Recording_100,Process_39,2022-02-17T06:48:57+00:00,Press button in window,Button '' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'\ue8bb\\'']\n""]",29.0,Make a BI graphical report of operation data and save it,Event_468,msedgePress button in window
28,Recording_100,Process_39,2022-02-17T06:49:02+00:00,Press button in window,Button '' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'\ue70d\\'']\n""]",30.0,Make a BI graphical report of operation data and save it,Event_468,msedgePress button in window
29,Recording_100,Process_39,2022-02-17T06:49:05+00:00,Click UI element in window,Text 'pbi-checkbox-label' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -2 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",31.0,Make a BI graphical report of operation data and save it,Event_468,msedgeClick UI element in window
30,Recording_100,Process_39,2022-02-17T06:49:06+00:00,Click UI element in window,Text 'pbi-checkbox-label' 2 in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",32.0,Make a BI graphical report of operation data and save it,Event_468,msedgeClick UI element in window
31,Recording_100,Process_39,2022-02-17T06:49:07+00:00,Click UI element in window,Text 'pbi-checkbox-label' 3 in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\' 3'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -2 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",33.0,Make a BI graphical report of operation data and save it,Event_468,msedgeClick UI element in window
32,Recording_100,Process_39,2022-02-17T06:49:08+00:00,Click UI element in window,Text 'pbi-checkbox-label' 4 in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\' 4'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -2 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",34.0,Make a BI graphical report of operation data and save it,Event_468,msedgeClick UI element in window
33,Recording_100,Process_39,2022-02-17T06:49:19+00:00,Press button in window,Button 'Line chart' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Line chart\\'']\n""]",35.0,Make a BI graphical report of operation data and save it,Event_468,msedgePress button in window
34,Recording_100,Process_39,2022-02-17T06:49:25+00:00,Drag and drop UI element in window,Group 'selected bringToFront transformElement resizing' in Group 'selected bringToFront transformElement' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -5 MouseDownOffsetX: -4 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomRight ControlToDrag: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'selected bringToFront transformElement\\''] MouseUpOffsetY: -4 MouseUpOffsetX: -4 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomRight ControlToDropOver: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'selected bringToFront transformElement resizing\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",36.0,Make a BI graphical report of operation data and save it,Event_468,msedgeDrag and drop UI element in window
35,Recording_100,Process_39,2022-02-17T06:49:26+00:00,Press button in window,Button 'Filters  ...  readers see it' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Filters  ...  readers see it\\'']\n""]",37.0,Make a BI graphical report of operation data and save it,Event_468,msedgePress button in window
36,Recording_100,Process_39,2022-02-17T06:49:30+00:00,Press button in window,Button 'Visualizations' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Visualizations\\'']\n""]",38.0,Make a BI graphical report of operation data and save it,Event_468,msedgePress button in window
37,Recording_100,Process_39,2022-02-17T06:49:38+00:00,Press button in window,Button 'File ' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'File \ue972\\'']\n""]",39.0,Make a BI graphical report of operation data and save it,Event_468,msedgePress button in window
38,Recording_100,Process_39,2022-02-17T06:49:44+00:00,Select menu option in window,Menu Item ' Save as Save a copy of this report' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'\ue792 Save as Save a copy of this report\\'']\n""]",40.0,Make a BI graphical report of operation data and save it,Event_468,msedgeSelect menu option in window
39,Recording_100,Process_39,2022-02-17T06:49:47+00:00,Click UI element in window,Edit 'Enter a name for your report' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Enter a name for your report\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 78 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",41.0,Make a BI graphical report of operation data and save it,Event_468,msedgeClick UI element in window
40,Recording_100,Process_39,2022-02-17T06:49:59+00:00,Populate text field in window,Edit 'Enter a name for your report' 2 in Window 'Power BI and  ...  - Microsoft​ Edge',,,,,,,Populate text field in window
41,Recording_100,Process_39,2022-02-17T06:50:02+00:00,Press button in window,Button 'Save' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]",43.0,Make a BI graphical report of operation data and save it,Event_468,msedgePress button in window
42,Recording_100,Process_39,2022-02-17T06:50:07+00:00,Click UI element in window,Text 'toastContainer toast unselectable' in Window 'Project Raw  ...  - Microsoft​ Edge',msedge,Project Raw Data - Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Project Raw  ...  - Microsoft\u200b Edge\\'']['Text \\'toastContainer toast unselectable\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 58 OffsetY: -9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n"", '# End of autogenerated actions using the desktop recorder\n']",,Make a BI graphical report of operation data and save it,Event_468,msedgeClick UI element in window
