,StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
127,14,Recording_55,Process_23,2022-02-28T02:48:18+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",16.0,Load the sales data in database,Event_274,Press button in window
128,15,Recording_55,Process_23,2022-02-28T02:48:21+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Finish\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Finish\\'']\n""]",17.0,Load the sales data in database,Event_274,Press button in window
129,16,Recording_55,Process_23,2022-02-28T02:48:30+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Close\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Close\\'']\n""]",18.0,Load the sales data in database,Event_274,Press button in window
132,19,Recording_55,Process_23,2022-02-28T02:48:49+00:00,Click UI element in window,List Item 'Power BI  ...  to switch preview' in Window 'Search',SearchApp,Search,"[""UIAutomation.Click Element: appmask['Window \\'Search\\'']['List Item \\'Power BI  ...  to switch preview\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -58 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",21.0,Login to the BI tool,Event_275,SearchAppClick UI element in window
133,20,Recording_55,Process_23,2022-02-28T02:49:09+00:00,Press button in window,Button 'Close' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Close\\'']\n""]",22.0,Login to the BI tool,Event_275,PBIDesktopPress button in window
134,21,Recording_55,Process_23,2022-02-28T02:49:41+00:00,Populate text field in window,Edit 'Server' in Window 'Untitled - Power BI Desktop'; Text:'testpowe.databse.windows.net',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled - Power BI Desktop\\'']['Edit \\'Server\\''] Text: 'testpowe.databse.windows.net' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",23.0,Conect data base to BI tool,Event_276,PBIDesktopPopulate text field in window
135,22,Recording_55,Process_23,2022-02-28T02:49:48+00:00,Click UI element in window,Button 'OK' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'OK\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -9 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",24.0,Conect data base to BI tool,Event_276,PBIDesktopClick UI element in window
136,23,Recording_55,Process_23,2022-02-28T02:49:55+00:00,Select tab in window,Tab Item 'Database' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.SelectTab Tab: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tab Item \\'Database\\'']\n""]",25.0,Conect data base to BI tool,Event_276,PBIDesktopSelect tab in window
137,24,Recording_55,Process_23,2022-02-28T02:50:07+00:00,Populate text field in window,Edit 'User name' in Window 'Untitled - Power BI Desktop'; Text:'administartor',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled - Power BI Desktop\\'']['Edit \\'User name\\''] Text: 'administartor' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",26.0,Conect data base to BI tool,Event_276,PBIDesktopPopulate text field in window
138,25,Recording_55,Process_23,2022-02-28T02:50:18+00:00,Populate text field in window,Edit 'Password' in Window 'Untitled - Power BI Desktop'; Text:P'password_secret_text',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled - Power BI Desktop\\'']['Edit \\'Password\\''] Text: P'password_secret_text' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",27.0,Conect data base to BI tool,Event_276,PBIDesktopPopulate text field in window
139,26,Recording_55,Process_23,2022-02-28T02:50:28+00:00,Click UI element in window,Button 'Connect' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Connect\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 6 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",31.0,Conect data base to BI tool,Event_276,PBIDesktopClick UI element in window
140,27,Recording_55,Process_23,2022-02-28T02:51:59+00:00,Press button in window,Button 'OK' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'OK\\'']\n""]",32.0,Conect data base to BI tool,Event_276,PBIDesktopPress button in window
141,28,Recording_55,Process_23,2022-02-28T02:52:11+00:00,Click UI element in window,"Tree Item 'Level 2, sqlpowerbi' in Window 'Untitled - Power BI Desktop'",PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tree Item \\'Level 2, sqlpowerbi\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",33.0,Conect data base to BI tool,Event_276,PBIDesktopClick UI element in window
142,29,Recording_55,Process_23,2022-02-28T02:52:20+00:00,Click UI element in window,"Check Box 'Level 3, Sales data_version1' in Window 'Untitled - Power BI Desktop'",PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box \\'Level 3, Sales data_version1\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 27 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",34.0,Conect data base to BI tool,Event_276,PBIDesktopClick UI element in window
143,30,Recording_55,Process_23,2022-02-28T02:52:28+00:00,Press button in window,Button 'Load' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Load\\'']\n""]",35.0,Conect data base to BI tool,Event_276,PBIDesktopPress button in window
144,31,Recording_55,Process_23,2022-02-28T02:53:18+00:00,Click UI element in window,Tree Item ' Item_Type' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tree Item \\' Item_Type\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 31 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",36.0,Generate a graph for sales data,Event_277,PBIDesktopClick UI element in window
145,32,Recording_55,Process_23,2022-02-28T02:53:32+00:00,Set checkbox state in window,Check Box in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box'] CheckboxState: UIAutomation.CheckboxState.Checked\n""]",37.0,Generate a graph for sales data,Event_277,PBIDesktopSet checkbox state in window
146,33,Recording_55,Process_23,2022-02-28T02:53:43+00:00,Set checkbox state in window,Check Box 2 in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box 2'] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]",38.0,Generate a graph for sales data,Event_277,PBIDesktopSet checkbox state in window
147,34,Recording_55,Process_23,2022-02-28T02:53:53+00:00,Drag and drop UI element in window,"Group 'Grid' in Group 'Item_Type,  ...  and Total_Revenue' in Window 'Untitled - Power BI Desktop'",PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -8 MouseDownOffsetX: -3 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomRight ControlToDrag: appmask['Window \\'Untitled - Power BI Desktop\\'']['Group \\'Item_Type,  ...  and Total_Revenue\\''] MouseUpOffsetY: -6 MouseUpOffsetX: -4 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomRight ControlToDropOver: appmask['Window \\'Untitled - Power BI Desktop\\'']['Group \\'Grid\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",39.0,Generate a graph for sales data,Event_277,PBIDesktopDrag and drop UI element in window
148,35,Recording_55,Process_23,2022-02-28T02:54:06+00:00,Click UI element in window,List 'Plot area' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['List \\'Plot area\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 88 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",40.0,Generate a graph for sales data,Event_277,PBIDesktopClick UI element in window
149,36,Recording_55,Process_23,2022-02-28T02:54:16+00:00,Click UI element in window,Button 'Publish' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Publish\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 4 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",41.0,Publish the graph.,Event_278,PBIDesktopClick UI element in window
150,37,Recording_55,Process_23,2022-02-28T02:54:22+00:00,Click UI element in window,Button 'Save' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Save\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -18 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",42.0,Publish the graph.,Event_278,PBIDesktopClick UI element in window
152,39,Recording_55,Process_23,2022-02-28T02:54:35+00:00,Press button in window,Button 'Save' 2 in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Save\\' 2']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Publish the graph.,Event_278,PBIDesktopPress button in window
154,1,Recording_56,Process_23,2022-02-28T03:12:59+00:00,Populate text field in window,Edit 'Search box' in Window 'Search'; Text:'sql',SearchApp,Search,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Search\\'']['Edit \\'Search box\\''] Text: 'sql' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3.0,Login to database,Event_279,SearchAppPopulate text field in window
156,3,Recording_56,Process_23,2022-02-28T03:13:15+00:00,Click UI element in window,Pane 'VSSplash',Ssms,,"[""UIAutomation.Click Element: appmask['Pane \\'VSSplash\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -129 OffsetY: -31 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",5.0,Login to database,Event_279,SsmsClick UI element in window
157,4,Recording_56,Process_23,2022-02-28T03:13:28+00:00,Press button in window,Button 'Connect' in Window 'Microsoft SQL Server Management Studio',Ssms,Microsoft SQL Server Management Studio,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft SQL Server Management Studio\\'']['Button \\'Connect\\'']\n""]",6.0,Login to database,Event_279,SsmsPress button in window
158,5,Recording_56,Process_23,2022-02-28T03:13:44+00:00,Click UI element in window,Tree Item 'Databases' in Window 'Microsoft SQL Server Management Studio',Ssms,Microsoft SQL Server Management Studio,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft SQL Server Management Studio\\'']['Tree Item \\'Databases\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 10 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",7.0,Login to database,Event_279,SsmsClick UI element in window
163,10,Recording_56,Process_23,2022-02-28T03:14:18+00:00,Click UI element in window,Tool Bar 'TasksDropDown' in Window 'Microsoft SQL Server Management Studio',Ssms,Microsoft SQL Server Management Studio,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft SQL Server Management Studio\\'']['Tool Bar \\'TasksDropDown\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 92 OffsetY: -62 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",12.0,Upload the csv file in database,Event_280,SsmsClick UI element in window
164,11,Recording_56,Process_23,2022-02-28T03:14:27+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",13.0,Upload the csv file in database,Event_280,Press button in window
165,12,Recording_56,Process_23,2022-02-28T03:14:44+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Browse Button\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Browse Button\\'']\n""]",14.0,Upload the csv file in database,Event_280,Press button in window
166,13,Recording_56,Process_23,2022-02-28T03:14:48+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Tree Item \'Documents\'']ClickType:UIAutomation.ClickType.LeftClickOffsetX:-10OffsetY:-1MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.MiddleCenter,,,"[""UIAutomation.Click Element: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Tree Item \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -10 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",15.0,Upload the csv file in database,Event_280,Click UI element in window
167,14,Recording_56,Process_23,2022-02-28T03:14:50+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Edit \'Name\'']ClickType:UIAutomation.ClickType.LeftClickOffsetX:22OffsetY:0MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.MiddleLeft,,,"[""UIAutomation.Click Element: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 22 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",16.0,Upload the csv file in database,Event_280,Click UI element in window
168,15,Recording_56,Process_23,2022-02-28T03:14:52+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Edit \'Name\'']ClickType:UIAutomation.ClickType.DoubleClickOffsetX:22OffsetY:0MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.MiddleLeft,,,"[""UIAutomation.Click Element: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 22 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",17.0,Upload the csv file in database,Event_280,Click UI element in window
169,16,Recording_56,Process_23,2022-02-28T03:14:55+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Edit \'Name\' 2']ClickType:UIAutomation.ClickType.LeftClickOffsetX:22OffsetY:0MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.MiddleLeft,,,"[""UIAutomation.Click Element: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Edit \\'Name\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 22 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",18.0,Upload the csv file in database,Event_280,Click UI element in window
170,17,Recording_56,Process_23,2022-02-28T03:15:00+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Edit \'Name\' 2']ClickType:UIAutomation.ClickType.LeftClickOffsetX:15OffsetY:3MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.TopLeft,,,"[""UIAutomation.Click Element: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Edit \\'Name\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 15 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",19.0,Upload the csv file in database,Event_280,Click UI element in window
171,18,Recording_56,Process_23,2022-02-28T03:15:03+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Open\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Open\\'']\n""]",20.0,Upload the csv file in database,Event_280,Press button in window
172,19,Recording_56,Process_23,2022-02-28T03:15:09+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Open\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Open\\'']\n""]",21.0,Upload the csv file in database,Event_280,Press button in window
173,20,Recording_56,Process_23,2022-02-28T03:15:12+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Pane \'This operation  ...  your input file.\'']ClickType:UIAutomation.ClickType.LeftClickOffsetX:-27OffsetY:53MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.MiddleCenter,,,"[""UIAutomation.Click Element: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Pane \\'This operation  ...  your input file.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -27 OffsetY: 53 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",22.0,Upload the csv file in database,Event_280,Click UI element in window
174,21,Recording_56,Process_23,2022-02-28T03:15:14+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",23.0,Upload the csv file in database,Event_280,Press button in window
175,22,Recording_56,Process_23,2022-02-28T03:15:23+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",24.0,Upload the csv file in database,Event_280,Press button in window
176,23,Recording_56,Process_23,2022-02-28T03:15:26+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",25.0,Upload the csv file in database,Event_280,Press button in window
178,25,Recording_56,Process_23,2022-02-28T03:15:38+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Close\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Close\\'']\n""]",27.0,Upload the csv file in database,Event_280,Press button in window
179,26,Recording_56,Process_23,2022-02-28T03:15:48+00:00,Press button in window,Power BI Desktop - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Power BI Desktop - 1 running window']\n""]",28.0, Open the Business analystic tool,Event_281,Press button in window
181,28,Recording_56,Process_23,2022-02-28T03:16:22+00:00,Populate text field in window,Edit 'Server' in Window 'Bi data base sales report - Power BI Desktop'; Text:'testpowe.database.windows.net',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Edit \\'Server\\''] Text: 'testpowe.database.windows.net' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",30.0,Conect SQL data base to business analytic tool,Event_282,PBIDesktopPopulate text field in window
182,29,Recording_56,Process_23,2022-02-28T03:16:27+00:00,Press button in window,Button 'OK' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Button \\'OK\\'']\n""]",31.0,Conect SQL data base to business analytic tool,Event_282,PBIDesktopPress button in window
183,30,Recording_56,Process_23,2022-02-28T03:16:44+00:00,Click UI element in window,"Tree Item 'Level 2, sqlpowerbi' in Window 'Bi data base sales report - Power BI Desktop'",PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Tree Item \\'Level 2, sqlpowerbi\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 4 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",32.0,Conect SQL data base to business analytic tool,Event_282,PBIDesktopClick UI element in window
184,31,Recording_56,Process_23,2022-02-28T03:16:52+00:00,Set checkbox state in window,"Check Box 'Level 3, Sales data_version 3' in Window 'Bi data base sales report - Power BI Desktop'",PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box \\'Level 3, Sales data_version 3\\''] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]",33.0,Conect SQL data base to business analytic tool,Event_282,PBIDesktopSet checkbox state in window
185,32,Recording_56,Process_23,2022-02-28T03:16:54+00:00,Set checkbox state in window,"Check Box 'Level 3, Sales data_version 3' in Window 'Bi data base sales report - Power BI Desktop'",PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box \\'Level 3, Sales data_version 3\\''] CheckboxState: UIAutomation.CheckboxState.Checked\n""]",34.0,Conect SQL data base to business analytic tool,Event_282,PBIDesktopSet checkbox state in window
186,33,Recording_56,Process_23,2022-02-28T03:17:02+00:00,Press button in window,Button 'Load' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Button \\'Load\\'']\n""]",35.0,Conect SQL data base to business analytic tool,Event_282,PBIDesktopPress button in window
189,36,Recording_56,Process_23,2022-02-28T03:17:50+00:00,Click UI element in window,Check Box 2 in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box 2'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 4 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",38.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
190,37,Recording_56,Process_23,2022-02-28T03:17:54+00:00,Click UI element in window,Check Box 3 in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box 3'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 3 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",39.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
191,38,Recording_56,Process_23,2022-02-28T03:18:00+00:00,Click UI element in window,Check Box 4 in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box 4'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 2 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",40.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
193,40,Recording_56,Process_23,2022-02-28T03:18:27+00:00,Select menu option in window,Menu Item 'Line and clustered column chart' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Menu Item \\'Line and clustered column chart\\'']\n""]",42.0,Prepared a chart for sales data,Event_283,PBIDesktopSelect menu option in window
195,42,Recording_56,Process_23,2022-02-28T03:18:45+00:00,Click UI element in window,Image 2 in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Image 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -69 OffsetY: -19 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",44.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
198,45,Recording_56,Process_23,2022-02-28T03:19:00+00:00,Click UI element in window,Button 'Save' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Button \\'Save\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 12 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n"", '# End of autogenerated actions using the desktop recorder\n']",,Prepared a chart for sales data,Event_284,PBIDesktopClick UI element in window
199,0,Recording_57,Process_23,2022-02-28T03:16:34+00:00,Press button in window,Button 'Type here to search' in TaskBar,,,"[""UIAutomation.PressButton Button: appmask['TaskBar']['Button \\'Type here to search\\'']\n""]",2.0,Open the database,Event_285,Press button in window
200,1,Recording_57,Process_23,2022-02-28T03:16:38+00:00,Populate text field in window,Edit 'Search box' in Window 'Search'; Text:'sql',SearchApp,Search,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Search\\'']['Edit \\'Search box\\''] Text: 'sql' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3.0,Open the database,Event_285,SearchAppPopulate text field in window
