17,Recording_133,Process_43,2022-02-18T06:42:28+00:00,Click UI element in window,Hyperlink 'Redirects to Power B I product site' in Window 'Data  ...  - Microsoft​ Edge',msedge,Data Visualization | Microsoft Power BI and 5 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Data  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Redirects to Power B I product site\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",19.0,Go to the BI tool,Event_609,msedgeClick UI element in window
18,Recording_133,Process_43,2022-02-18T06:42:35+00:00,Click UI element in window,Hyperlink 'Get data' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Get data\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",20.0,Create a graph of employee salary,Event_610,msedgeClick UI element in window
19,Recording_133,Process_43,2022-02-18T06:42:41+00:00,Press button in window,"Button 'Files, Get' in Window 'Power BI and  ...  - Microsoft​ Edge'",msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Files, Get\\'']\n""]",21.0,Create a graph of employee salary,Event_610,msedgePress button in window
20,Recording_133,Process_43,2022-02-18T06:42:45+00:00,Press button in window,Button 'Local File' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Local File\\'']\n""]",22.0,Create a graph of employee salary,Event_610,msedgePress button in window
21,Recording_133,Process_43,2022-02-18T06:42:56+00:00,Click UI element in window,Edit 'Name' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -18 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",23.0,Create a graph of employee salary,Event_610,msedgeClick UI element in window
22,Recording_133,Process_43,2022-02-18T06:42:59+00:00,Press button in window,Button 'Open' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Open\\'']\n""]",24.0,Create a graph of employee salary,Event_610,msedgePress button in window
23,Recording_133,Process_43,2022-02-18T06:43:07+00:00,Press button in window,Button 'Import' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Import\ue72b\\'']\n""]",25.0,Create a graph of employee salary,Event_610,msedgePress button in window
24,Recording_133,Process_43,2022-02-18T06:43:24+00:00,Press button in window,Button 'Go to dashboard' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Go to dashboard\\'']\n""]",26.0,Create a graph of employee salary,Event_610,msedgePress button in window
25,Recording_133,Process_43,2022-02-18T06:43:52+00:00,Click UI element in window,Group 'Employee Salary Details (3).xlsx' in Window 'Employee  ...  - Microsoft​ Edge',msedge,Employee Salary Details (3).xlsx - Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Employee  ...  - Microsoft\u200b Edge\\'']['Group \\'Employee Salary Details (3).xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -47 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",27.0,Create a graph of employee salary,Event_610,msedgeClick UI element in window
26,Recording_133,Process_43,2022-02-18T06:43:58+00:00,Press button in window,Button '' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'\ue70d\\'']\n""]",28.0,Create a graph of employee salary,Event_610,msedgePress button in window
27,Recording_133,Process_43,2022-02-18T06:44:00+00:00,Click UI element in window,Group 'pbi-tree-node-checkbox ng-star-inserted' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'pbi-tree-node-checkbox ng-star-inserted\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -6 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",29.0,Create a graph of employee salary,Event_610,msedgeClick UI element in window
28,Recording_133,Process_43,2022-02-18T06:44:02+00:00,Click UI element in window,Text 'pbi-checkbox-label' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",30.0,Create a graph of employee salary,Event_610,msedgeClick UI element in window
29,Recording_133,Process_43,2022-02-18T06:44:03+00:00,Click UI element in window,Text 'pbi-checkbox-label' 2 in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",31.0,Create a graph of employee salary,Event_610,msedgeClick UI element in window
30,Recording_133,Process_43,2022-02-18T06:44:05+00:00,Click UI element in window,Text 'pbi-checkbox-label' 3 in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Text \\'pbi-checkbox-label\\' 3'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",32.0,Create a graph of employee salary,Event_610,msedgeClick UI element in window
31,Recording_133,Process_43,2022-02-18T06:44:15+00:00,Press button in window,Button '100% Stacked bar chart' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'100% Stacked bar chart\\'']\n""]",33.0,Create a graph of employee salary,Event_610,msedgePress button in window
32,Recording_133,Process_43,2022-02-18T06:44:21+00:00,Drag and drop UI element in window,Group 'selected bringToFront transformElement resizing' in Group 'selected bringToFront transformElement' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -5 MouseDownOffsetX: -6 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomRight ControlToDrag: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'selected bringToFront transformElement\\''] MouseUpOffsetY: -10 MouseUpOffsetX: -6 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomRight ControlToDropOver: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'selected bringToFront transformElement resizing\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",34.0,Create a graph of employee salary,Event_610,msedgeDrag and drop UI element in window
33,Recording_133,Process_43,2022-02-18T06:44:24+00:00,Drag and drop UI element in window,Tab 'pane sections ng-star-inserted' in Group 'selected bringToFront transformElement resizing' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -1 MouseDownOffsetX: 2 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomCenter ControlToDrag: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Group \\'selected bringToFront transformElement resizing\\''] MouseUpOffsetY: 6 MouseUpOffsetX: -103 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomCenter ControlToDropOver: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Tab \\'pane sections ng-star-inserted\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",35.0,Create a graph of employee salary,Event_610,msedgeDrag and drop UI element in window
34,Recording_133,Process_43,2022-02-18T06:44:26+00:00,Press button in window,Button 'Filters  ...  readers see it' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Filters  ...  readers see it\\'']\n""]",36.0,Create a graph of employee salary,Event_610,msedgePress button in window
35,Recording_133,Process_43,2022-02-18T06:44:29+00:00,Press button in window,Button 'Visualizations' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Visualizations\\'']\n""]",37.0,Create a graph of employee salary,Event_610,msedgePress button in window
36,Recording_133,Process_43,2022-02-18T06:44:50+00:00,Press button in window,Button 'File ' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'File \ue972\\'']\n""]",38.0,Export the graph,Event_611,msedgePress button in window
37,Recording_133,Process_43,2022-02-18T06:44:56+00:00,Select menu option in window,Menu Item ' Print Print current page' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'\ue749 Print Print current page\\'']\n""]",39.0,Export the graph,Event_611,msedgeSelect menu option in window
38,Recording_133,Process_43,2022-02-18T06:45:01+00:00,Press button in window,Button 'Print' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Print\\'']\n""]",40.0,Export the graph,Event_611,msedgePress button in window
39,Recording_133,Process_43,2022-02-18T06:45:05+00:00,Click UI element in window,Tree Item 'Desktop' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",41.0,Export the graph,Event_611,msedgeClick UI element in window
40,Recording_133,Process_43,2022-02-18T06:45:08+00:00,Click UI element in window,Edit 'Name' 2 in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\' 2'] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: -77 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",42.0,Export the graph,Event_611,msedgeClick UI element in window
41,Recording_133,Process_43,2022-02-18T06:45:30+00:00,Populate text field in window,Edit 'File name:' in Window 'Power BI and  ...  - Microsoft​ Edge'; Text:'Employee salary detail_graphical',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Edit \\'File name:\\''] Text: 'Employee salary detail_graphical' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",43.0,Export the graph,Event_611,msedgePopulate text field in window
42,Recording_133,Process_43,2022-02-18T06:45:33+00:00,Press button in window,Button 'Save' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]",44.0,Export the graph,Event_611,msedgePress button in window
43,Recording_133,Process_43,2022-02-18T06:45:43+00:00,Press button in window,Button 'New Tab' in Window 'Power BI and  ...  - Microsoft​ Edge',msedge,Power BI and 6 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Power BI and  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",45.0,Open the Mailbox,Event_612,msedgePress button in window
44,Recording_133,Process_43,2022-02-18T06:45:49+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 3; Text:'outlook',msedge,New tab and 7 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\' 3']['Edit \\'Address and search bar\\''] Text: 'outlook' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",46.0,Open the Mailbox,Event_612,msedgePopulate text field in window
45,Recording_133,Process_43,2022-02-18T06:45:50+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",47.0,Open the Mailbox,Event_612,Send keys
46,Recording_133,Process_43,2022-02-18T06:45:52+00:00,Click UI element in window,Hyperlink 'Outlook –  ...  from Microsoft' in Window 'outlook -  ...  - Microsoft​ Edge',msedge,outlook - Search and 7 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'outlook -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Outlook –  ...  from Microsoft\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",48.0,Open the Mailbox,Event_612,msedgeClick UI element in window
47,Recording_133,Process_43,2022-02-18T06:46:03+00:00,Press button in window,Button 'New message' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Button \\'New message\\'']\n""]",49.0,Attach a graph and send mail,Event_613,msedgePress button in window
48,Recording_133,Process_43,2022-02-18T06:46:06+00:00,Click UI element in window,Combo Box 'To' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'To\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 22 OffsetY: -10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",50.0,Attach a graph and send mail,Event_613,msedgeClick UI element in window
49,Recording_133,Process_43,2022-02-18T06:46:08+00:00,Send keys,TextToSend:'Namede',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Namede'\n""]",51.0,Attach a graph and send mail,Event_613,Send keys
50,Recording_133,Process_43,2022-02-18T06:46:13+00:00,Click UI element in window,List Item 'Email@Domain (Email@Domain)' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['List Item \\'Email@Domain (Email@Domain)\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -45 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",52.0,Attach a graph and send mail,Event_613,msedgeClick UI element in window
51,Recording_133,Process_43,2022-02-18T06:46:39+00:00,Populate text field in window,Edit 'Add a subject' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'Graphical representation of employee salary details',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Add a subject\\''] Text: 'Graphical representation of employee salary details' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",53.0,Attach a graph and send mail,Event_613,msedgePopulate text field in window
52,Recording_133,Process_43,2022-02-18T06:46:44+00:00,Populate text field in window,"Edit 'Message body' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'Hello,'",msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",54.0,Attach a graph and send mail,Event_613,msedgePopulate text field in window
53,Recording_133,Process_43,2022-02-18T06:46:44+00:00,Send keys,TextToSend:'{Return}',,,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] Text: 'Hello,' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",55.0,Attach a graph and send mail,Event_613,Send keys
54,Recording_133,Process_43,2022-02-18T06:46:50+00:00,Populate text field in window,"Edit 'Message body' in Window 'Email -  ...  - Microsoft​ Edge'; Text:'''Hello,
PFA.'''",msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Message body\\''] Text: '''Hello,\n"", ""PFA.''' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",56.0,Attach a graph and send mail,Event_613,msedgePopulate text field in window
55,Recording_133,Process_43,2022-02-18T06:46:53+00:00,Select menu option in window,Menu Item 'Attach' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Attach\\'']\n""]",57.0,Attach a graph and send mail,Event_613,msedgeSelect menu option in window
56,Recording_133,Process_43,2022-02-18T06:46:58+00:00,Select menu option in window,Menu Item 'Browse this computer' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Browse this computer\\'']\n""]",58.0,Attach a graph and send mail,Event_613,msedgeSelect menu option in window
57,Recording_133,Process_43,2022-02-18T06:47:00+00:00,Click UI element in window,Tree Item 'Desktop' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",59.0,Attach a graph and send mail,Event_613,msedgeClick UI element in window
58,Recording_133,Process_43,2022-02-18T06:47:03+00:00,Click UI element in window,Edit 'Name' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: -29 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",60.0,Attach a graph and send mail,Event_613,msedgeClick UI element in window
59,Recording_133,Process_43,2022-02-18T06:47:05+00:00,Click UI element in window,Edit 'Name' 2 in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Edit \\'Name\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -13 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",61.0,Attach a graph and send mail,Event_613,msedgeClick UI element in window
60,Recording_133,Process_43,2022-02-18T06:47:08+00:00,Press button in window,Button 'Open' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Button \\'Open\\'']\n""]",62.0,Attach a graph and send mail,Event_613,msedgePress button in window
61,Recording_133,Process_43,2022-02-18T06:47:20+00:00,Press button in window,Button 'Send' in Window 'Email -  ...  - Microsoft​ Edge',msedge,Email - Name Surname - Outlook and 8 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Email -  ...  - Microsoft\u200b Edge\\'']['Button \\'Send\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Attach a graph and send mail,Event_613,msedgePress button in window
