,StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
66,33,Recording_88,Process_31,2022-02-15T04:06:24+00:00,Expand/collapse tree node in window,"Tree Item 'Desktop' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.ExpandCollapseTreeNode Control: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'Desktop\\''] Operation: UIAutomation.TreeNodeOperation.Expand\n""]",38.0,Change the format Handy guide to document format and save it.,Event_422,CoollePDFConverterExpand/collapse tree node in window
67,34,Recording_88,Process_31,2022-02-15T04:06:26+00:00,Click UI element in window,"Tree Item 'XYZ Project' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'XYZ Project\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 14 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",40.0,Change the format Handy guide to document format and save it.,Event_422,CoollePDFConverterClick UI element in window
68,35,Recording_88,Process_31,2022-02-15T04:06:32+00:00,Press button in window,"Tree Item 'XYZ Project' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'XYZ Project\\'']\n""]",41.0,Change the format Handy guide to document format and save it.,Event_422,CoollePDFConverterPress button in window
69,36,Recording_88,Process_31,2022-02-15T04:06:36+00:00,Press button in window,"Button 'Button' 2 in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'Button\\' 2']\n""]",42.0,Change the format Handy guide to document format and save it.,Event_422,CoollePDFConverterPress button in window
70,37,Recording_88,Process_31,2022-02-15T04:06:40+00:00,Click UI element in window,Edit 'Name' in Window 'XYZ Project',explorer,XYZ Project,"[""UIAutomation.Click Element: appmask['Window \\'XYZ Project\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -20 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",43.0,Change the format Handy guide to document format and save it.,Event_422,explorerClick UI element in window
71,38,Recording_88,Process_31,2022-02-15T04:06:42+00:00,Click UI element in window,Edit 'Name' in Window 'XYZ Project',explorer,XYZ Project,"[""UIAutomation.Click Element: appmask['Window \\'XYZ Project\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: -21 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",,Change the format Handy guide to document format and save it.,Event_422,explorerClick UI element in window
72,0,Recording_118,Process_32,2022-02-16T04:19:13+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]",2.0,Open the online form application,Event_544,Press button in window
73,1,Recording_118,Process_32,2022-02-16T04:19:16+00:00,Press button in window,Button 'New Tab' in Pane 'Process  ...  Chrome - Person 1',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.PressButton Button: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]",3.0,Open the online form application,Event_544,chromePress button in window
74,2,Recording_118,Process_32,2022-02-16T04:19:26+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'Process  ...  Chrome - Person 1'; Text:'Zoho forms',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'Zoho forms' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",4.0,Open the online form application,Event_544,chromePopulate text field in window
75,3,Recording_118,Process_32,2022-02-16T04:19:27+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5.0,Open the online form application,Event_544,Send keys
76,4,Recording_118,Process_32,2022-02-16T04:19:30+00:00,Click UI element in window,Hyperlink ' Form  ... om › forms' in Pane 'Process  ...  Chrome - Person 1',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Hyperlink \\' Form  ... om › forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -70 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6.0,Open the online form application,Event_544,chromeClick UI element in window
78,6,Recording_118,Process_32,2022-02-16T04:19:40+00:00,Click UI element in window,Text '' in Pane 'Process  ...  Chrome - Person 1',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Text \\'\ue912\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -2 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",8.0,Find the Leave application form and download it ,Event_545,chromeClick UI element in window
80,8,Recording_118,Process_32,2022-02-16T04:19:45+00:00,Populate text field in window,Edit 'Search' in Pane 'Process  ...  Chrome - Person 1'; Text:'Leave',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Edit \\'Search\\''] Text: 'Leave' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",10.0,Find the Leave application form and download it ,Event_545,chromePopulate text field in window
81,9,Recording_118,Process_32,2022-02-16T04:19:47+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",11.0,Find the Leave application form and download it ,Event_545,Send keys
82,10,Recording_118,Process_32,2022-02-16T04:19:50+00:00,Click UI element in window,Hyperlink 'Leave Application Form' in Pane 'Process  ...  Chrome - Person 1',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Hyperlink \\'Leave Application Form\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -55 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",12.0,Find the Leave application form and download it ,Event_545,chromeClick UI element in window
86,14,Recording_118,Process_32,2022-02-16T04:20:09+00:00,Click UI element in window,Tree Item 'Desktop' in Pane 'Process  ...  Chrome - Person 1',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Tree Item \\'Desktop\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",17.0,Find the Leave application form and download it ,Event_545,chromeClick UI element in window
87,15,Recording_118,Process_32,2022-02-16T04:20:11+00:00,Click UI element in window,Edit 'Name' in Pane 'Process  ...  Chrome - Person 1',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 12 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",18.0,Find the Leave application form and download it ,Event_545,chromeClick UI element in window
88,16,Recording_118,Process_32,2022-02-16T04:20:19+00:00,Populate text field in window,Edit 'File name:' in Pane 'Process  ...  Chrome - Person 1'; Text:'Leave Application form',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Edit \\'File name:\\''] Text: 'Leave Application form' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",19.0,Find the Leave application form and download it ,Event_545,chromePopulate text field in window
89,17,Recording_118,Process_32,2022-02-16T04:20:22+00:00,Press button in window,Button 'Save' 2 in Pane 'Process  ...  Chrome - Person 1',chrome,Process advisor | Power Automate - Google Chrome - Person 1,"[""UIAutomation.PressButton Button: appmask['Pane \\'Process  ...  Chrome - Person 1\\'']['Button \\'Save\\' 2']\n""]",20.0,Find the Leave application form and download it ,Event_545,chromePress button in window
90,18,Recording_118,Process_32,2022-02-16T04:20:28+00:00,Press button in window,PDF Converter Pro - Free - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['PDF Converter Pro - Free - 1 running window']\n""]",21.0,Go to the content conversion app,Event_546,Press button in window
91,19,Recording_118,Process_32,2022-02-16T04:20:32+00:00,Click UI element in window,"List Item 'From PDF' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['List Item \\'From PDF\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 35 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",22.0,Go to the content conversion app,Event_546,CoollePDFConverterClick UI element in window
93,21,Recording_118,Process_32,2022-02-16T04:20:41+00:00,Expand/collapse tree node in window,"Tree Item 'This PC' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.ExpandCollapseTreeNode Control: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'This PC\\''] Operation: UIAutomation.TreeNodeOperation.Expand\n""]",24.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterExpand/collapse tree node in window
94,22,Recording_118,Process_32,2022-02-16T04:20:43+00:00,Expand/collapse tree node in window,"Tree Item 'Desktop' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.ExpandCollapseTreeNode Control: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'Desktop\\''] Operation: UIAutomation.TreeNodeOperation.Expand\n""]",25.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterExpand/collapse tree node in window
95,23,Recording_118,Process_32,2022-02-16T04:20:47+00:00,Click UI element in window,"Tree Item 'Forms' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 3 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",26.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterClick UI element in window
96,24,Recording_118,Process_32,2022-02-16T04:20:49+00:00,Click UI element in window,"Tree Item 'Forms' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'Forms\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 3 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",27.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterClick UI element in window
97,25,Recording_118,Process_32,2022-02-16T04:20:51+00:00,Press button in window,"Button 'OK' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'OK\\'']\n""]",28.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterPress button in window
98,26,Recording_118,Process_32,2022-02-16T04:20:55+00:00,Set drop-down list value in window,"Combo Box 'ComboBox' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Combo Box \\'ComboBox\\''] OptionsNames: '.doc'\n""]",29.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterSet drop-down list value in window
99,27,Recording_118,Process_32,2022-02-16T04:20:59+00:00,Press button in window,"Button 'Button' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'Button\\'']\n""]",30.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterPress button in window
100,28,Recording_118,Process_32,2022-02-16T04:21:01+00:00,Click UI element in window,"Edit 'Name' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",31.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterClick UI element in window
101,29,Recording_118,Process_32,2022-02-16T04:21:05+00:00,Click UI element in window,"Edit 'Name' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -12 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",33.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterClick UI element in window
102,30,Recording_118,Process_32,2022-02-16T04:21:08+00:00,Press button in window,"Button 'Open' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'Open\\'']\n""]",34.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterPress button in window
104,32,Recording_118,Process_32,2022-02-16T04:21:16+00:00,Click UI element in window,"DataGrid 'DataGrid' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['DataGrid \\'DataGrid\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -159 OffsetY: -76 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",36.0,"To convert the PDF format of Leave Application form, browse it in conversion tool",Event_547,CoollePDFConverterClick UI element in window
106,34,Recording_118,Process_32,2022-02-16T04:21:29+00:00,Click UI element in window,Edit 'Name' in Window 'Forms',explorer,Forms,"[""UIAutomation.Click Element: appmask['Window \\'Forms\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -12 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",38.0,Store the PDF format to word document,Event_548,explorerClick UI element in window
107,35,Recording_118,Process_32,2022-02-16T04:21:33+00:00,Click UI element in window,Edit 'Name' in Window 'Forms',explorer,Forms,"[""UIAutomation.Click Element: appmask['Window \\'Forms\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: -24 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",,Store the PDF format to word document,Event_548,explorerClick UI element in window
108,0,Recording_130,Process_41,2022-02-17T09:53:14+00:00,Press button in window,PDF Converter Pro - Free - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['PDF Converter Pro - Free - 1 running window']\n""]",2.0,Go to the content conversion app,Event_590,Press button in window
109,1,Recording_130,Process_41,2022-02-17T09:53:17+00:00,Click UI element in window,"List Item 'From PDF' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['List Item \\'From PDF\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 35 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",3.0,Go to the content conversion app,Event_590,CoollePDFConverterClick UI element in window
110,2,Recording_130,Process_41,2022-02-17T09:53:19+00:00,Press button in window,"Button 'Button' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'Button\\'']\n""]",4.0," To convert the PDF format of covid-19 guideline, browse it in conversion tool",Event_591,CoollePDFConverterPress button in window
111,3,Recording_130,Process_41,2022-02-17T09:53:25+00:00,Click UI element in window,"Tree Item 'Documents (pinned)' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'Documents (pinned)\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 13 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",5.0," To convert the PDF format of covid-19 guideline, browse it in conversion tool",Event_591,CoollePDFConverterClick UI element in window
112,4,Recording_130,Process_41,2022-02-17T09:53:27+00:00,Click UI element in window,"Edit 'Name' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 13 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",6.0," To convert the PDF format of covid-19 guideline, browse it in conversion tool",Event_591,CoollePDFConverterClick UI element in window
113,5,Recording_130,Process_41,2022-02-17T09:53:28+00:00,Click UI element in window,"Edit 'Name' 2 in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Edit \\'Name\\' 2'] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 15 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",7.0," To convert the PDF format of covid-19 guideline, browse it in conversion tool",Event_591,CoollePDFConverterClick UI element in window
115,7,Recording_130,Process_41,2022-02-17T09:53:35+00:00,Expand/collapse tree node in window,"Tree Item 'This PC' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.ExpandCollapseTreeNode Control: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'This PC\\''] Operation: UIAutomation.TreeNodeOperation.Expand\n""]",9.0,Store the PDF format to word document,Event_592,CoollePDFConverterExpand/collapse tree node in window
116,8,Recording_130,Process_41,2022-02-17T09:53:37+00:00,Expand/collapse tree node in window,"Tree Item 'Documents' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.ExpandCollapseTreeNode Control: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'Documents\\''] Operation: UIAutomation.TreeNodeOperation.Expand\n""]",10.0,Store the PDF format to word document,Event_592,CoollePDFConverterExpand/collapse tree node in window
117,9,Recording_130,Process_41,2022-02-17T09:53:39+00:00,Click UI element in window,"Tree Item 'Documents' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Tree Item \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]",11.0,Store the PDF format to word document,Event_592,CoollePDFConverterClick UI element in window
119,11,Recording_130,Process_41,2022-02-17T09:53:42+00:00,Click UI element in window,"Edit 'TextBox' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.Click Element: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Edit \\'TextBox\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -20 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",13.0,Store the PDF format to word document,Event_592,CoollePDFConverterClick UI element in window
120,12,Recording_130,Process_41,2022-02-17T09:53:45+00:00,Set drop-down list value in window,"Combo Box 'ComboBox' in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Combo Box \\'ComboBox\\''] OptionsNames: 'CoollePDFConverter.Model.Genre'\n""]",14.0,Store the PDF format to word document,Event_592,CoollePDFConverterSet drop-down list value in window
121,13,Recording_130,Process_41,2022-02-17T09:53:48+00:00,Press button in window,"Button 'Button' 2 in Window 'PDF  ...  RTF, XPS, Images'",CoollePDFConverter,"PDF Converter Pro: OCR, PDF to Word, Spreedsheet, HTML, Text, RTF, XPS, Images","[""UIAutomation.PressButton Button: appmask['Window \\'PDF  ...  RTF, XPS, Images\\'']['Button \\'Button\\' 2']\n""]",15.0,Store the PDF format to word document,Event_592,CoollePDFConverterPress button in window
124,16,Recording_130,Process_41,2022-02-17T09:54:05+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 44 OffsetY: 13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",18.0, Go to cloud storage,Event_593,Click UI element in window
125,17,Recording_130,Process_41,2022-02-17T09:54:08+00:00,Press button in window,Button 'SharePoint' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'SharePoint\\'']\n""]",19.0, Go to cloud storage,Event_593,chromePress button in window
126,18,Recording_130,Process_41,2022-02-17T09:54:11+00:00,Click UI element in window,Hyperlink 'Project RoadMap' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 92 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",20.0, Go to cloud storage,Event_593,chromeClick UI element in window
127,19,Recording_130,Process_41,2022-02-17T09:54:15+00:00,Click UI element in window,Hyperlink 'Documents' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -38 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",21.0, Go to cloud storage,Event_593,chromeClick UI element in window
130,22,Recording_130,Process_41,2022-02-17T09:54:25+00:00,Click UI element in window,Edit 'Name' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 35 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",24.0,Upload the word document file and modify it,Event_594,chromeClick UI element in window
131,23,Recording_130,Process_41,2022-02-17T09:54:36+00:00,Click UI element in window,Data Item 'New  ...  people Show actions' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'New  ...  people Show actions\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 12 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",25.0,Upload the word document file and modify it,Event_594,chromeClick UI element in window
132,24,Recording_130,Process_41,2022-02-17T09:54:38+00:00,Click UI element in window,Hyperlink 'Covid-19 guideline-20220217151803.docx' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Covid-19 guideline-20220217151803.docx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 3 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",26.0,Upload the word document file and modify it,Event_594,chromeClick UI element in window
