StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Activity
33,Recording_56,Process_23,2022-02-28T03:17:02+00:00,Press button in window,Button 'Load' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Button \\'Load\\'']\n""]",35.0,Conect SQL data base to business analytic tool,Event_282,PBIDesktopPress button in window
34,Recording_56,Process_23,2022-02-28T03:17:35+00:00,Set checkbox state in window,Check Box in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box'] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]",36.0,Prepared a chart for sales data,Event_283,PBIDesktopSet checkbox state in window
35,Recording_56,Process_23,2022-02-28T03:17:42+00:00,Click UI element in window,Check Box in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 2 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",37.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
36,Recording_56,Process_23,2022-02-28T03:17:50+00:00,Click UI element in window,Check Box 2 in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box 2'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 4 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",38.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
37,Recording_56,Process_23,2022-02-28T03:17:54+00:00,Click UI element in window,Check Box 3 in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box 3'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 3 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",39.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
38,Recording_56,Process_23,2022-02-28T03:18:00+00:00,Click UI element in window,Check Box 4 in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Check Box 4'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 2 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",40.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
39,Recording_56,Process_23,2022-02-28T03:18:12+00:00,Click UI element in window,Group 'Grid' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Group \\'Grid\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -9 OffsetY: -52 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]",41.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
40,Recording_56,Process_23,2022-02-28T03:18:27+00:00,Select menu option in window,Menu Item 'Line and clustered column chart' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Menu Item \\'Line and clustered column chart\\'']\n""]",42.0,Prepared a chart for sales data,Event_283,PBIDesktopSelect menu option in window
41,Recording_56,Process_23,2022-02-28T03:18:38+00:00,Click UI element in window,List 'Plot area' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['List \\'Plot area\\''] ClickType: UIAutomation.ClickType.LeftButtonUp\n""]",43.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
42,Recording_56,Process_23,2022-02-28T03:18:45+00:00,Click UI element in window,Image 2 in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Image 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -69 OffsetY: -19 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",44.0,Prepared a chart for sales data,Event_283,PBIDesktopClick UI element in window
43,Recording_56,Process_23,2022-02-28T03:18:53+00:00,Click UI element in window,Button 'Publish' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Button \\'Publish\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -6 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",45.0,Prepared a chart for sales data,Event_284,PBIDesktopClick UI element in window
44,Recording_56,Process_23,2022-02-28T03:18:56+00:00,Click UI element in window,Pane 'Microsoft  ...  Save Cancel Cancel' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Pane \\'Microsoft  ...  Save Cancel Cancel\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -132 OffsetY: -20 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",46.0,Prepared a chart for sales data,Event_284,PBIDesktopClick UI element in window
45,Recording_56,Process_23,2022-02-28T03:19:00+00:00,Click UI element in window,Button 'Save' in Window 'Bi data base sales report - Power BI Desktop',PBIDesktop,Bi data base sales report - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Bi data base sales report - Power BI Desktop\\'']['Button \\'Save\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 12 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n"", '# End of autogenerated actions using the desktop recorder\n']",,Prepared a chart for sales data,Event_284,PBIDesktopClick UI element in window
0,Recording_55,Process_23,2022-02-28T02:46:52+00:00,Press button in window,Button 'Type here to search' in TaskBar,,,"[""UIAutomation.PressButton Button: appmask['TaskBar']['Button \\'Type here to search\\'']\n""]",2.0,Go to the database,Event_273,Press button in window
1,Recording_55,Process_23,2022-02-28T02:46:54+00:00,Populate text field in window,Edit 'Search box' in Window 'Search'; Text:'sql',SearchApp,Search,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Search\\'']['Edit \\'Search box\\''] Text: 'sql' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3.0,Go to the database,Event_273,SearchAppPopulate text field in window
2,Recording_55,Process_23,2022-02-28T02:46:58+00:00,Click UI element in window,List Item 'Microsoft  ...  to switch preview' 2 in Window 'Search',SearchApp,Search,"[""UIAutomation.Click Element: appmask['Window \\'Search\\'']['List Item \\'Microsoft  ...  to switch preview\\' 2'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -112 OffsetY: 27 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",4.0,Go to the database,Event_273,SearchAppClick UI element in window
3,Recording_55,Process_23,2022-02-28T02:47:06+00:00,Press button in window,Button 'Connect' in Window 'Microsoft SQL Server Management Studio',Ssms,Microsoft SQL Server Management Studio,"[""UIAutomation.PressButton Button: appmask['Window \\'Microsoft SQL Server Management Studio\\'']['Button \\'Connect\\'']\n""]",5.0,Go to the database,Event_273,SsmsPress button in window
4,Recording_55,Process_23,2022-02-28T02:47:20+00:00,Click UI element in window,Tree Item 'Databases' in Window 'Microsoft SQL Server Management Studio',Ssms,Microsoft SQL Server Management Studio,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft SQL Server Management Studio\\'']['Tree Item \\'Databases\\''] ClickType: UIAutomation.ClickType.LeftClick\n""]",6.0,Go to the database,Event_273,SsmsClick UI element in window
5,Recording_55,Process_23,2022-02-28T02:47:23+00:00,Click UI element in window,Tree Item 'sqlpowerbi' in Window 'Microsoft SQL Server Management Studio',Ssms,Microsoft SQL Server Management Studio,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft SQL Server Management Studio\\'']['Tree Item \\'sqlpowerbi\\''] ClickType: UIAutomation.ClickType.RightClick\n""]",7.0,Load the sales data in database,Event_274,SsmsClick UI element in window
6,Recording_55,Process_23,2022-02-28T02:47:33+00:00,Click UI element in window,Tool Bar 'Context Menu' in Window 'Microsoft SQL Server Management Studio',Ssms,Microsoft SQL Server Management Studio,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft SQL Server Management Studio\\'']['Tool Bar \\'Context Menu\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -32 OffsetY: -51 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",8.0,Load the sales data in database,Event_274,SsmsClick UI element in window
7,Recording_55,Process_23,2022-02-28T02:47:37+00:00,Click UI element in window,Tool Bar 'TasksDropDown' in Window 'Microsoft SQL Server Management Studio',Ssms,Microsoft SQL Server Management Studio,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft SQL Server Management Studio\\'']['Tool Bar \\'TasksDropDown\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 88 OffsetY: -56 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",9.0,Load the sales data in database,Event_274,SsmsClick UI element in window
8,Recording_55,Process_23,2022-02-28T02:47:46+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",10.0,Load the sales data in database,Event_274,Press button in window
9,Recording_55,Process_23,2022-02-28T02:48:01+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Browse Button\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Browse Button\\'']\n""]",11.0,Load the sales data in database,Event_274,Press button in window
10,Recording_55,Process_23,2022-02-28T02:48:04+00:00,Click UI element in window,UIAutomation.ClickElement:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Edit \'Name\'']ClickType:UIAutomation.ClickType.LeftClickOffsetX:17OffsetY:4MousePositionRelativeToElement:UIAutomation.RectangleEdgePoint.TopCenter,,,"[""UIAutomation.Click Element: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 17 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",12.0,Load the sales data in database,Event_274,Click UI element in window
11,Recording_55,Process_23,2022-02-28T02:48:07+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Open\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Open\\'']\n""]",13.0,Load the sales data in database,Event_274,Press button in window
12,Recording_55,Process_23,2022-02-28T02:48:11+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",14.0,Load the sales data in database,Event_274,Press button in window
13,Recording_55,Process_23,2022-02-28T02:48:16+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",15.0,Load the sales data in database,Event_274,Press button in window
14,Recording_55,Process_23,2022-02-28T02:48:18+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Next >\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Next >\\'']\n""]",16.0,Load the sales data in database,Event_274,Press button in window
15,Recording_55,Process_23,2022-02-28T02:48:21+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Finish\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Finish\\'']\n""]",17.0,Load the sales data in database,Event_274,Press button in window
16,Recording_55,Process_23,2022-02-28T02:48:30+00:00,Press button in window,UIAutomation.PressButtonButton:appmask['Window \'Import Flat File \'sqlpowerbi\'\'']['Button \'Close\''],,,"[""UIAutomation.PressButton Button: appmask['Window \\'Import Flat File \\'sqlpowerbi\\'\\'']['Button \\'Close\\'']\n""]",18.0,Load the sales data in database,Event_274,Press button in window
17,Recording_55,Process_23,2022-02-28T02:48:41+00:00,Press button in window,Button 'Type here to search' in TaskBar,,,"[""UIAutomation.PressButton Button: appmask['TaskBar']['Button \\'Type here to search\\'']\n""]",19.0,Login to the BI tool,Event_275,Press button in window
18,Recording_55,Process_23,2022-02-28T02:48:44+00:00,Populate text field in window,Edit 'Search box' in Window 'Search'; Text:'power',SearchApp,Search,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Search\\'']['Edit \\'Search box\\''] Text: 'power' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",20.0,Login to the BI tool,Event_275,SearchAppPopulate text field in window
19,Recording_55,Process_23,2022-02-28T02:48:49+00:00,Click UI element in window,List Item 'Power BI  ...  to switch preview' in Window 'Search',SearchApp,Search,"[""UIAutomation.Click Element: appmask['Window \\'Search\\'']['List Item \\'Power BI  ...  to switch preview\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -58 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",21.0,Login to the BI tool,Event_275,SearchAppClick UI element in window
20,Recording_55,Process_23,2022-02-28T02:49:09+00:00,Press button in window,Button 'Close' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Close\\'']\n""]",22.0,Login to the BI tool,Event_275,PBIDesktopPress button in window
21,Recording_55,Process_23,2022-02-28T02:49:41+00:00,Populate text field in window,Edit 'Server' in Window 'Untitled - Power BI Desktop'; Text:'testpowe.databse.windows.net',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled - Power BI Desktop\\'']['Edit \\'Server\\''] Text: 'testpowe.databse.windows.net' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",23.0,Conect data base to BI tool,Event_276,PBIDesktopPopulate text field in window
22,Recording_55,Process_23,2022-02-28T02:49:48+00:00,Click UI element in window,Button 'OK' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'OK\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -9 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",24.0,Conect data base to BI tool,Event_276,PBIDesktopClick UI element in window
23,Recording_55,Process_23,2022-02-28T02:49:55+00:00,Select tab in window,Tab Item 'Database' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.SelectTab Tab: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tab Item \\'Database\\'']\n""]",25.0,Conect data base to BI tool,Event_276,PBIDesktopSelect tab in window
24,Recording_55,Process_23,2022-02-28T02:50:07+00:00,Populate text field in window,Edit 'User name' in Window 'Untitled - Power BI Desktop'; Text:'administartor',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled - Power BI Desktop\\'']['Edit \\'User name\\''] Text: 'administartor' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",26.0,Conect data base to BI tool,Event_276,PBIDesktopPopulate text field in window
25,Recording_55,Process_23,2022-02-28T02:50:18+00:00,Populate text field in window,Edit 'Password' in Window 'Untitled - Power BI Desktop'; Text:P'password_secret_text',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled - Power BI Desktop\\'']['Edit \\'Password\\''] Text: P'password_secret_text' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",27.0,Conect data base to BI tool,Event_276,PBIDesktopPopulate text field in window
26,Recording_55,Process_23,2022-02-28T02:50:28+00:00,Click UI element in window,Button 'Connect' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Connect\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 6 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",31.0,Conect data base to BI tool,Event_276,PBIDesktopClick UI element in window
27,Recording_55,Process_23,2022-02-28T02:51:59+00:00,Press button in window,Button 'OK' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'OK\\'']\n""]",32.0,Conect data base to BI tool,Event_276,PBIDesktopPress button in window
28,Recording_55,Process_23,2022-02-28T02:52:11+00:00,Click UI element in window,"Tree Item 'Level 2, sqlpowerbi' in Window 'Untitled - Power BI Desktop'",PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tree Item \\'Level 2, sqlpowerbi\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",33.0,Conect data base to BI tool,Event_276,PBIDesktopClick UI element in window
29,Recording_55,Process_23,2022-02-28T02:52:20+00:00,Click UI element in window,"Check Box 'Level 3, Sales data_version1' in Window 'Untitled - Power BI Desktop'",PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box \\'Level 3, Sales data_version1\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 27 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",34.0,Conect data base to BI tool,Event_276,PBIDesktopClick UI element in window
30,Recording_55,Process_23,2022-02-28T02:52:28+00:00,Press button in window,Button 'Load' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Load\\'']\n""]",35.0,Conect data base to BI tool,Event_276,PBIDesktopPress button in window
31,Recording_55,Process_23,2022-02-28T02:53:18+00:00,Click UI element in window,Tree Item ' Item_Type' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Tree Item \\' Item_Type\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 31 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",36.0,Generate a graph for sales data,Event_277,PBIDesktopClick UI element in window
32,Recording_55,Process_23,2022-02-28T02:53:32+00:00,Set checkbox state in window,Check Box in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box'] CheckboxState: UIAutomation.CheckboxState.Checked\n""]",37.0,Generate a graph for sales data,Event_277,PBIDesktopSet checkbox state in window
33,Recording_55,Process_23,2022-02-28T02:53:43+00:00,Set checkbox state in window,Check Box 2 in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.SetCheckboxState Checkbox: appmask['Window \\'Untitled - Power BI Desktop\\'']['Check Box 2'] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]",38.0,Generate a graph for sales data,Event_277,PBIDesktopSet checkbox state in window
34,Recording_55,Process_23,2022-02-28T02:53:53+00:00,Drag and drop UI element in window,"Group 'Grid' in Group 'Item_Type,  ...  and Total_Revenue' in Window 'Untitled - Power BI Desktop'",PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -8 MouseDownOffsetX: -3 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.BottomRight ControlToDrag: appmask['Window \\'Untitled - Power BI Desktop\\'']['Group \\'Item_Type,  ...  and Total_Revenue\\''] MouseUpOffsetY: -6 MouseUpOffsetX: -4 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.BottomRight ControlToDropOver: appmask['Window \\'Untitled - Power BI Desktop\\'']['Group \\'Grid\\''] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",39.0,Generate a graph for sales data,Event_277,PBIDesktopDrag and drop UI element in window
35,Recording_55,Process_23,2022-02-28T02:54:06+00:00,Click UI element in window,List 'Plot area' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['List \\'Plot area\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 88 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",40.0,Generate a graph for sales data,Event_277,PBIDesktopClick UI element in window
36,Recording_55,Process_23,2022-02-28T02:54:16+00:00,Click UI element in window,Button 'Publish' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Publish\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 4 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",41.0,Publish the graph.,Event_278,PBIDesktopClick UI element in window
37,Recording_55,Process_23,2022-02-28T02:54:22+00:00,Click UI element in window,Button 'Save' in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.Click Element: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Save\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -18 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",42.0,Publish the graph.,Event_278,PBIDesktopClick UI element in window
38,Recording_55,Process_23,2022-02-28T02:54:31+00:00,Populate text field in window,Edit 'File name:' in Window 'Untitled - Power BI Desktop'; Text:'Sales Data v1',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled - Power BI Desktop\\'']['Edit \\'File name:\\''] Text: 'Sales Data v1' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",43.0,Publish the graph.,Event_278,PBIDesktopPopulate text field in window
39,Recording_55,Process_23,2022-02-28T02:54:35+00:00,Press button in window,Button 'Save' 2 in Window 'Untitled - Power BI Desktop',PBIDesktop,Untitled - Power BI Desktop,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled - Power BI Desktop\\'']['Button \\'Save\\' 2']\n"", '# End of autogenerated actions using the desktop recorder\n']",,Publish the graph.,Event_278,PBIDesktopPress button in window
0,Recording_148,Process_49,2021-12-15T11:16:04+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]",4.0,Add team members to the directory,Event_679,Press button in window
1,Recording_148,Process_49,2021-12-15T11:16:08+00:00,Select menu option in window,MenuItem: Users in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Users']\n""]",5.0,Add team members to the directory,Event_679,chromeSelect menu option in window
2,Recording_148,Process_49,2021-12-15T11:16:11+00:00,Select menu option in window,MenuItem: Active users in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Active users']\n""]",6.0,Add team members to the directory,Event_679,chromeSelect menu option in window
3,Recording_148,Process_49,2021-12-15T11:16:15+00:00,Select menu option in window,MenuItem: Add a user  ...  key to add a user in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Add a user  ...  key to add a user']\n""]",7.0,Add team members to the directory,Event_679,chromeSelect menu option in window
4,Recording_148,Process_49,2021-12-15T11:16:20+00:00,Click UI element in window,Edit 'First name' in Pane 'Microsoft 365  ...  Chrome (Guest)',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'First name\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 51 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",8.0,Add team members to the directory,Event_679,chromeClick UI element in window
5,Recording_148,Process_49,2021-12-15T11:16:23+00:00,Populate text field in window,Edit 'First name' 2 in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'Namehna',chrome,Microsoft 365 admin center - Home - Google Chrome (Guest),"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'First name\\' 2'] Text: 'Namehna' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",9.0,Add team members to the directory,Event_679,chromePopulate text field in window
